ID	Start	End	Text
5440-274	247293	247294	в
5440-275	247295	247300	печке
5440-276	247302	247309	чистить
5440-277	247310	247316	задний
5440-278	247317	247321	мост
5440-279	247323	247330	раздать
5440-280	247331	247345	высокодоходные
5440-281	247346	247355	облигации
5440-282	247356	247362	бедным
5440-283	247363	247368	людям
5440-284	247370	247378	вставить
5440-285	247379	247388	топливный
5440-286	247389	247394	шланг
5440-287	247395	247396	в
5440-288	247397	247406	горловину
5440-289	247407	247416	бензобака
5440-290	247418	247428	раздвинуть
5440-291	247429	247438	полушария
5440-292	247439	247446	горячей
5440-293	247447	247457	сарделькой
5440-294	247459	247470	фаршировать
5440-295	247471	247478	индейку
5440-296	247479	247485	мясным
5440-297	247486	247493	рулетом
5440-298	247495	247503	засунуть
5440-299	247504	247511	сосиску
5440-300	247512	247513	в
5440-301	247514	247521	булочки
5440-302	247523	247531	увязнуть
5440-303	247532	247533	в
5440-304	247534	247540	топком
5440-305	247541	247547	болоте
5440-306	247549	247557	устроить
5440-307	247558	247568	контратаку
5440-308	247569	247570	в
5440-309	247571	247574	тыл
5440-310	247576	247585	покрутить
5440-311	247586	247593	отмычку
5440-312	247594	247595	в
5440-313	247596	247604	замочной
5440-314	247605	247613	скважине
5440-315	247615	247625	пошерудить
5440-316	247626	247630	21–м
5440-317	247631	247638	пальцем
5440-318	247639	247640	в
5440-319	247641	247647	нижнем
5440-320	247648	247653	дупле
5440-321	247655	247668	пришвартовать
5440-322	247669	247677	сухогруз
5440-323	247678	247680	на
5440-324	247681	247689	угольный
5440-325	247690	247696	причал
5440-326	247698	247706	усмирить
5440-327	247707	247714	верного
5440-328	247715	247725	Пердинандо
5440-329	247727	247734	пустить
5440-330	247735	247740	червя
5440-331	247741	247742	в
5440-332	247743	247750	корзину
5440-333	247751	247752	с
5440-334	247753	247761	черникой
5440-335	247763	247769	лишить
5440-336	247770	247781	кареглазого
5440-337	247782	247788	зрения
5440-338	247790	247798	задраить
5440-339	247799	247807	пробоину
5440-340	247808	247809	в
5440-341	247810	247818	нефтяном
5440-342	247819	247826	танкере
5440-343	247828	247833	войти
5440-344	247834	247835	в
5440-345	247836	247844	приёмную
5440-346	247845	247853	министра
5440-347	247854	247864	внутренних
5440-348	247865	247868	дел
5440-349	247870	247877	послать
5440-350	247878	247886	дорогого
5440-351	247887	247891	ребе
5440-352	247892	247893	в
5440-353	247894	247901	газовую
5440-354	247902	247908	камеру
5440-355	247910	247921	исследовать
5440-356	247922	247924	на
5440-357	247925	247927	КТ
5440-358	247928	247935	Формана
5440-359	247937	247944	загнать
5440-360	247945	247948	шар
5440-361	247949	247950	в
5440-362	247951	247956	узкую
5440-363	247957	247961	лузу
5440-364	247963	247972	подвинуть
5440-365	247973	247978	говно
5440-366	247979	247980	к
5440-367	247981	247987	мозгам
5440-368	247989	247993	угля
5440-369	247994	247995	в
5440-370	247996	248001	топку
5440-371	248002	248011	набросать
5440-372	248013	248020	размять
5440-373	248021	248030	тестикулы
5440-374	248032	248039	припечь
5440-375	248040	248041	в
5440-376	248042	248049	духовку
5440-377	248051	248057	забить
5440-378	248058	248061	пыж
5440-379	248062	248063	в
5440-380	248064	248070	гильзу
5440-381	248072	248080	взломать
5440-382	248081	248084	его
5440-383	248085	248094	волосатый
5440-384	248095	248099	сейф
5440-385	248100	248101	и
5440-386	248102	248109	пустить
5440-387	248110	248114	туда
5440-388	248115	248122	кожаную
5440-389	248123	248127	пулю
5440-390	248129	248137	отодрать
5440-391	248138	248139	в
5440-392	248140	248143	туз
5440-393	248145	248154	выполнять
5440-394	248155	248160	трюки
5440-395	248161	248163	на
5440-396	248164	248177	однопальцевом
5440-397	248178	248189	фингербоксе
5440-398	248191	248199	высадить
5440-399	248200	248206	десант
5440-400	248207	248208	в
5440-401	248209	248217	глубоком
5440-402	248218	248222	тылу
5440-403	248224	248231	послать
5440-404	248232	248238	своего
5440-405	248239	248249	инспектора
5440-406	248250	248251	с
5440-407	248252	248261	проверкой
5440-408	248262	248264	на
5440-409	248265	248275	шоколадную
5440-410	248276	248283	фабрику
5440-411	248285	248294	атаковать
5440-412	248295	248296	с
5440-413	248297	248301	тылу
5440-414	248302	248309	кожаным
5440-415	248310	248315	мечом
5440-416	248317	248326	прокачать
5440-417	248327	248335	сабвуфер
5440-418	248337	248345	выгулять
5440-419	248346	248352	лысого
5440-420	248354	248363	подковать
5440-421	248364	248371	дракона
5440-422	248372	248373	в
5440-423	248374	248377	его
5440-424	248378	248384	пещере
5440-425	248386	248391	найти
5440-426	248392	248401	свободный
5440-427	248402	248406	порт
5440-428	248408	248415	завести
5440-429	248416	248431	заднеприводного
5440-430	248432	248433	с
5440-431	248434	248441	толкача
5440-432	248443	248451	шерудить
5440-433	248452	248460	кочергой
5440-434	248461	248462	в
5440-435	248463	248470	горячей
5440-436	248471	248476	топке
5440-437	248478	248485	загнать
5440-438	248486	248492	тонель
5440-439	248493	248501	младшего
5440-440	248502	248506	дика
5440-441	248508	248514	совать
5440-442	248515	248518	нос
5440-443	248519	248521	не
5440-444	248522	248523	в
5440-445	248524	248528	своё
5440-446	248529	248533	дело
5440-447	248535	248544	заправить
5440-448	248545	248546	в
5440-449	248547	248550	бак
5440-450	248552	248562	заниматься
5440-451	248563	248571	теневыми
5440-452	248572	248582	операциями
5440-453	248584	248590	ввести
5440-454	248591	248592	в
5440-455	248593	248599	оффшор
5440-456	248601	248614	познакомиться
5440-457	248615	248616	с
5440-458	248617	248623	темной
5440-459	248624	248632	стороной
5440-460	248634	248641	сразить
5440-461	248642	248647	Дарта
5440-462	248648	248655	Вейдера
5440-463	248657	248669	зашпаклевать
5440-464	248670	248677	трещину
5440-465	248678	248680	на
5440-466	248681	248684	той
5440-467	248685	248692	стороне
5440-468	248694	248701	познать
5440-469	248702	248707	друга
5440-470	248708	248709	в
5440-471	248710	248712	bd
5440-472	248714	248722	backdoor
5440-473	248725	248733	замерить
5440-474	248734	248741	глубину
5440-475	248742	248749	чёрного
5440-476	248750	248754	моря
5440-477	248756	248763	пробить
5440-478	248764	248768	окно
5440-479	248769	248770	в
5440-480	248771	248776	Анапу
5440-481	248778	248786	взбивать
5440-482	248787	248795	молочный
5440-483	248796	248804	коктейль
5440-484	248805	248806	в
5440-485	248807	248817	шоколадном
5440-486	248818	248828	стаканчике
5440-487	248830	248836	кинуть
5440-488	248837	248842	шланг
5440-489	248843	248844	в
5440-490	248845	248850	чулан
5440-491	248852	248859	открыть
5440-492	248860	248866	портал
5440-493	248867	248868	в
5440-494	248869	248875	тёмный
5440-495	248876	248879	мир
5440-496	248881	248897	проанализировать
5440-497	248898	248905	теневой
5440-498	248906	248911	рынок
5440-499	248913	248924	приготовить
5440-500	248925	248929	кофе
5440-501	248930	248931	с
5440-502	248932	248939	молоком
5440-503	248941	248949	рыбачить
5440-504	248950	248951	в
5440-505	248952	248957	устье
5440-506	248958	248962	Дона
5440-507	248964	248971	смазать
5440-508	248972	248979	поршень
5440-509	248980	248988	душистым
5440-510	248989	248998	солидолом
5440-511	249000	249008	воткнуть
5440-512	249009	249016	кожаную
5440-513	249017	249022	ложку
5440-514	249023	249024	в
5440-515	249025	249035	коричневый
5440-516	249036	249042	йогурт
5440-517	249044	249053	завернуть
5440-518	249054	249062	голубцов
5440-519	249064	249074	порадовать
5441-0	249080	249081	В
5441-1	249082	249088	буфете
5441-2	249089	249096	мрачный
5441-3	249097	249100	тип
5441-4	249101	249105	жует
5441-5	249106	249113	пирожок
5441-6	249114	249115	и
5441-7	249116	249123	находит
5441-8	249124	249127	там
5441-9	249128	249137	волосинку
5442-0	249142	249143	С
5442-1	249144	249147	чем
5442-2	249148	249149	у
5442-3	249150	249153	вас
5442-4	249154	249161	пирожки
5443-0	249165	249166	С
5443-1	249167	249173	яйцами
5444-0	249177	249178	и
5444-1	249179	249188	засмеялся
5444-2	249189	249192	так
5444-3	249193	249202	неприятно
5445-0	249207	249213	Слушай
5445-1	249215	249220	сынок
5446-0	249222	249226	Тебе
5446-1	249227	249230	уже
5446-2	249231	249233	16
5446-3	249234	249237	лет
5446-4	249239	249243	пора
5446-5	249244	249246	бы
5446-6	249247	249250	уже
5446-7	249251	249257	детьми
5446-8	249258	249269	обзавестись
5446-9	249271	249272	а
5446-10	249273	249275	ты
5446-11	249276	249280	даже
5446-12	249281	249283	не
5446-13	249284	249296	встречаешься
5446-14	249297	249299	ни
5446-15	249300	249301	с
5446-16	249302	249305	кем
5447-0	249307	249313	Любишь
5447-1	249314	249316	ли
5447-2	249317	249319	ты
5447-3	249320	249326	вообще
5447-4	249327	249338	кого-нибудь
5448-0	249341	249350	Понимаешь
5448-1	249352	249355	мам
5448-2	249357	249361	ночь
5448-3	249362	249372	собирается
5448-4	249374	249375	и
5448-5	249376	249386	начинается
5448-6	249387	249390	мой
5448-7	249391	249396	дозор
5449-0	249398	249400	Он
5449-1	249401	249403	не
5449-2	249404	249413	окончится
5449-3	249414	249416	до
5449-4	249417	249422	самой
5449-5	249423	249427	моей
5449-6	249428	249434	смерти
5450-0	249436	249437	Я
5450-1	249438	249440	не
5450-2	249441	249447	возьму
5450-3	249448	249452	себе
5450-4	249453	249455	ни
5450-5	249456	249460	жены
5450-6	249462	249464	ни
5450-7	249465	249471	земель
5450-8	249473	249475	не
5450-9	249476	249480	буду
5450-10	249481	249486	отцом
5450-11	249487	249492	детям
5451-0	249494	249495	Я
5451-1	249496	249498	не
5451-2	249499	249505	надену
5451-3	249506	249512	корону
5451-4	249513	249514	и
5451-5	249515	249517	не
5451-6	249518	249522	буду
5451-7	249523	249533	добиваться
5451-8	249534	249539	славы
5452-0	249541	249542	Я
5452-1	249543	249547	буду
5452-2	249548	249552	жить
5452-3	249553	249554	и
5452-4	249555	249559	умру
5452-5	249560	249562	на
5452-6	249563	249568	своем
5452-7	249569	249574	посту
5453-0	249576	249577	Я
5453-1	249580	249583	меч
5453-2	249584	249586	во
5453-3	249587	249591	тьме
5453-4	249593	249594	я
5453-5	249597	249605	дозорный
5453-6	249606	249608	на
5453-7	249609	249614	Стене
5453-8	249616	249617	я
5453-9	249620	249623	щит
5453-10	249625	249632	который
5453-11	249633	249641	охраняет
5453-12	249642	249649	царство
5453-13	249650	249655	людей
5454-0	249657	249658	Я
5454-1	249659	249664	отдаю
5454-2	249665	249669	свою
5454-3	249670	249675	жизнь
5454-4	249676	249677	и
5454-5	249678	249683	честь
5454-6	249684	249691	Ночному
5454-7	249692	249698	Дозору
5454-8	249699	249700	в
5454-9	249701	249704	эту
5454-10	249705	249709	ночь
5454-11	249710	249711	и
5454-12	249712	249714	во
5454-13	249715	249718	все
5454-14	249719	249727	грядущие
5455-0	249733	249746	Уpологическая
5455-1	249747	249759	опеpационная
5456-0	249761	249766	Лежит
5456-1	249767	249774	больной
5456-2	249776	249790	подготовленный
5456-3	249791	249792	к
5456-4	249793	249801	опеpации
5457-0	249803	249809	Входит
5457-1	249810	249816	хиpуpг
5457-2	249818	249819	с
5457-3	249820	249828	вымытыми
5457-4	249829	249835	pуками
5457-5	249837	249838	в
5457-6	249839	249849	стеpильных
5457-7	249850	249859	пеpчатках
5457-8	249861	249862	и
5457-9	249863	249870	говорит
5457-10	249871	249882	молоденькой
5457-11	249883	249892	сестpичке
5458-0	249897	249903	Сестpа
5458-1	249905	249914	попpавьте
5458-2	249915	249919	член
5459-0	249922	249931	Сестричка
5460-0	249936	249946	оничааааан
5460-1	249947	249956	бакаааааа
5460-2	249957	249967	хентаййййй
5461-0	249977	249984	Однажды
5461-1	249985	249988	шло
5461-2	249989	249996	Счастье
5461-3	249997	249999	по
5461-4	250000	250004	лесу
5461-5	250005	250006	и
5461-6	250007	250015	внезапно
5461-7	250016	250021	упало
5461-8	250022	250023	в
